# test_id(0) nb_it(1) time(2) mean_time(3) std_time(4) min_time(5) max_time(6) nb_diffusion_it(7) diffusion_time(8) mean_diffusion_time(9) std_diffusion_time(10) min_diffusion_time(11) max_diffusion_time(12) nb_extension_it(13) extension_time(14) mean_extension_time(15) std_extension_time(16) min_extension_time(17) max_extension_time(18) nb_nodes(19) path_lenth(20) nb_path_config(21) optim_time(22) optim_path_length(23) nb_optim_path_config(24)
102 186 12.539 0.0674138 0.0777952 0.004961 0.339696 186 7.17118 0.0385547 0.0433553 0.003305 0.204904 186 3.58505 0.0192745 0.0216774 0.00165 0.102449 77 2.71419 15 2.28599 2.29378 4
103 329 22.5637 0.0685827 0.0772455 0.00446 0.489403 329 12.6956 0.0385883 0.0436662 0.002971 0.305225 329 6.34681 0.0192912 0.0218329 0.001483 0.152609 139 2.64914 18 2.95665 2.46464 4
104 73 6.60405 0.0904665 0.0899164 0.005131 0.423109 73 3.58185 0.0490664 0.0448367 0.003418 0.185539 73 1.7907 0.0245302 0.0224181 0.001706 0.092766 43 2.77936 12 1.95498 2.47702 8
105 164 10.2145 0.0622837 0.0717319 0.004452 0.30721 164 5.682 0.0346464 0.037819 0.002965 0.173954 164 2.84053 0.0173203 0.0189093 0.00148 0.086974 61 2.83389 19 1.79046 2.08694 4
106 133 10.6246 0.0798844 0.0762121 0.003944 0.342506 133 5.86369 0.0440879 0.0412145 0.002627 0.187445 133 2.93145 0.022041 0.020607 0.001311 0.093719 63 2.48287 16 1.70153 2.26387 4
107 248 18.1755 0.0732884 0.0798777 0.00496 0.380288 248 10.4074 0.0419653 0.0470863 0.003304 0.249257 248 5.20298 0.0209797 0.0235429 0.001649 0.124625 107 2.68183 13 1.50197 2.64872 12
108 140 9.50771 0.0679122 0.0739908 0.003999 0.431676 140 5.00403 0.0357431 0.0376028 0.002663 0.249721 140 2.50162 0.0178687 0.0188012 0.001329 0.124857 63 2.51153 15 2.16861 2.29032 4
109 244 13.4272 0.0550297 0.0635736 0.004028 0.388346 244 7.53194 0.0308686 0.033902 0.002683 0.234165 244 3.76528 0.0154315 0.0169508 0.001339 0.117079 86 2.37839 15 2.882 2.4036 4
110 31 3.90392 0.125933 0.102074 0.005081 0.458725 31 1.91679 0.0618319 0.0610886 0.003385 0.300811 31 0.958297 0.0309128 0.030544 0.00169 0.150402 26 2.83716 10 1.90692 2.39317 7
111 440 25.6417 0.0582765 0.0749276 0.004931 0.468262 440 14.1956 0.0322628 0.0394686 0.003285 0.258927 440 7.09657 0.0161286 0.0197341 0.00164 0.12946 141 3.32936 17 2.58044 2.539 6
112 141 11.1056 0.0787632 0.0832321 0.005058 0.393709 141 5.9498 0.0421972 0.0449845 0.003369 0.220211 141 2.97449 0.0210957 0.0224921 0.001682 0.110102 73 2.95337 17 2.21426 2.68327 11
113 296 20.934 0.0707228 0.0732816 0.004062 0.432245 296 11.44 0.0386485 0.0392501 0.002705 0.229033 296 5.7191 0.0193213 0.0196249 0.00135 0.114513 129 2.15262 16 1.65541 2.29647 4
114 117 8.69355 0.0743039 0.0767477 0.005111 0.320813 117 5.00045 0.0427389 0.0451667 0.003405 0.198625 117 2.49988 0.0213665 0.0225831 0.0017 0.099309 53 3.13472 15 2.46785 2.57323 5
115 103 10.8662 0.105497 0.10445 0.004961 0.52772 103 5.74401 0.0557671 0.0610169 0.003305 0.34018 103 2.8717 0.0278806 0.0305082 0.00165 0.170086 57 2.87765 13 2.19777 2.34953 5
116 64 5.00757 0.0782433 0.0701727 0.004585 0.260397 64 2.60821 0.0407533 0.0370181 0.003054 0.15495 64 1.30391 0.0203737 0.0185088 0.001524 0.077471 37 2.42922 17 2.5089 2.53648 10
117 235 17.4909 0.0744294 0.0857887 0.004012 0.439592 235 9.94764 0.0423304 0.0487932 0.002672 0.280328 235 4.97314 0.0211623 0.0243963 0.001333 0.14016 102 2.57356 19 1.87572 2.17694 5
118 187 14.2564 0.0762375 0.0830673 0.005084 0.488357 187 8.20353 0.0438692 0.0472771 0.003387 0.28981 187 4.10121 0.0219316 0.0236384 0.001691 0.144901 87 2.21131 16 2.30776 2.17945 13
119 260 19.4362 0.0747546 0.0882975 0.003914 0.530679 260 10.2303 0.0393472 0.0466783 0.002607 0.326261 260 5.11437 0.0196707 0.0233389 0.001301 0.163126 119 3.6092 19 1.85166 2.66277 8
120 193 16.1647 0.0837549 0.0972567 0.004377 0.507492 193 8.14987 0.0422273 0.0488076 0.002915 0.296409 193 4.07438 0.0211108 0.0244036 0.001455 0.148201 81 3.48119 25 1.80434 2.1921 4
